Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
16.1.24,9:07:52,Online,Credit Card,None,First Class,Advance,57,London Kings Cross,York,17.1.24,7:30:00,9:20:00,9:20:00,On Time,,No
16.1.24,9:11:31,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,17.1.24,7:30:00,9:20:00,9:20:00,On Time,,No
16.1.24,9:13:47,Station,Debit Card,None,First Class,Off-Peak,78,London Euston,Birmingham New Street,16.1.24,10:30:00,11:50:00,11:50:00,On Time,,No
16.1.24,9:14:58,Online,Credit Card,Disabled,Standard,Advance,4,York,Doncaster,17.1.24,7:30:00,8:00:00,8:00:00,On Time,,No
16.1.24,9:27:28,Station,Credit Card,None,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,16.1.24,10:45:00,11:15:00,11:15:00,On Time,,No
16.1.24,9:31:01,Online,Credit Card,Adult,Standard,Off-Peak,8,London St Pancras,Birmingham New Street,16.1.24,11:00:00,12:20:00,,Cancelled,Technical Issue,Yes
16.1.24,9:31:07,Station,Contactless,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,16.1.24,11:00:00,11:30:00,13:46:00,Delayed,Staff Shortage,No
16.1.24,9:31:58,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,17.1.24,8:00:00,9:20:00,9:20:00,On Time,,No
16.1.24,9:32:29,Station,Contactless,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,16.1.24,11:00:00,11:30:00,13:46:00,Delayed,Staff Shortage,No
16.1.24,9:34:41,Station,Credit Card,None,Standard,Advance,84,Manchester Piccadilly,London Euston,17.1.24,8:00:00,9:50:00,10:38:00,Delayed,Weather,No
16.1.24,9:35:49,Station,Contactless,None,First Class,Off-Peak,86,London Kings Cross,York,16.1.24,11:00:00,12:50:00,12:50:00,On Time,,No
16.1.24,9:36:28,Station,Credit Card,None,First Class,Advance,118,Liverpool Lime Street,London Euston,17.1.24,8:00:00,10:15:00,11:13:00,Delayed,Weather,No
16.1.24,9:37:23,Station,Credit Card,None,Standard,Advance,76,Liverpool Lime Street,London Euston,17.1.24,8:00:00,10:15:00,11:13:00,Delayed,Weather,No
16.1.24,9:38:28,Online,Credit Card,Disabled,Standard,Advance,48,London Euston,Manchester Piccadilly,17.1.24,8:00:00,9:50:00,9:50:00,On Time,,No
16.1.24,9:38:51,Station,Credit Card,None,Standard,Advance,76,Liverpool Lime Street,London Euston,17.1.24,8:00:00,10:15:00,11:13:00,Delayed,Weather,No
16.1.24,9:39:06,Online,Contactless,None,Standard,Advance,6,Birmingham New Street,Liverpool Lime Street,17.1.24,8:00:00,9:30:00,9:30:00,On Time,,No
16.1.24,9:42:40,Online,Credit Card,Disabled,Standard,Advance,48,London Euston,Manchester Piccadilly,17.1.24,8:00:00,9:50:00,9:50:00,On Time,,No
16.1.24,9:45:05,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,3.2.24,8:15:00,9:35:00,9:35:00,On Time,,No
16.1.24,9:52:30,Station,Credit Card,None,Standard,Advance,4,Manchester Piccadilly,Sheffield,17.1.24,8:15:00,9:00:00,9:00:00,On Time,,No
16.1.24,10:19:41,Online,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,16.1.24,11:45:00,13:35:00,13:35:00,On Time,,No
16.1.24,10:22:10,Online,Credit Card,None,Standard,Off-Peak,53,London Kings Cross,York,16.1.24,11:45:00,13:35:00,13:35:00,On Time,,No
16.1.24,10:22:15,Online,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,16.1.24,11:45:00,13:35:00,13:35:00,On Time,,No
16.1.24,10:24:53,Station,Credit Card,None,First Class,Off-Peak,80,London St Pancras,Birmingham New Street,16.1.24,11:45:00,13:05:00,13:05:00,On Time,,No
16.1.24,10:25:29,Online,Contactless,None,Standard,Advance,13,London Paddington,Reading,17.1.24,8:45:00,9:45:00,9:45:00,On Time,,No
16.1.24,10:29:35,Station,Contactless,Disabled,Standard,Advance,23,London Kings Cross,York,17.1.24,8:45:00,10:35:00,10:35:00,On Time,,No
16.1.24,10:34:38,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,17.1.24,9:00:00,9:30:00,10:21:00,Delayed,Signal Failure,No
16.1.24,10:37:42,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,17.1.24,9:00:00,10:50:00,10:50:00,On Time,,No
16.1.24,10:43:14,Station,Contactless,None,Standard,Off-Peak,33,Birmingham New Street,London St Pancras,16.1.24,12:00:00,13:20:00,13:20:00,On Time,,No
16.1.24,10:44:25,Station,Contactless,Adult,Standard,Advance,6,Manchester Piccadilly,Leeds,17.1.24,9:00:00,9:45:00,12:14:00,Delayed,Signal Failure,No
16.1.24,10:53:20,Station,Credit Card,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,16.1.24,12:15:00,13:35:00,13:35:00,On Time,,No
16.1.24,11:08:05,Online,Contactless,None,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,16.1.24,12:30:00,13:00:00,13:00:00,On Time,,No
16.1.24,11:21:33,Station,Credit Card,Adult,Standard,Off-Peak,24,York,Edinburgh,16.1.24,12:45:00,15:15:00,15:15:00,On Time,,No
16.1.24,11:34:58,Online,Contactless,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,16.1.24,13:00:00,14:20:00,14:20:00,On Time,,No
16.1.24,11:44:51,Online,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,16.1.24,13:00:00,14:50:00,14:50:00,On Time,,No
16.1.24,11:50:59,Online,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,16.1.24,13:15:00,14:35:00,14:35:00,On Time,,No
16.1.24,11:56:42,Online,Contactless,None,Standard,Advance,35,London Kings Cross,York,17.1.24,10:15:00,12:05:00,12:05:00,On Time,,No
16.1.24,12:12:52,Station,Contactless,Senior,Standard,Off-Peak,3,Manchester Piccadilly,Liverpool Lime Street,16.1.24,13:30:00,14:00:00,14:00:00,On Time,,No
16.1.24,12:21:41,Online,Credit Card,Adult,Standard,Off-Peak,4,Manchester Piccadilly,Sheffield,16.1.24,13:45:00,14:30:00,14:30:00,On Time,,No
16.1.24,12:25:07,Online,Credit Card,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,16.1.24,14:45:00,15:15:00,15:15:00,On Time,,No
16.1.24,12:31:41,Station,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,16.1.24,14:00:00,15:00:00,15:00:00,On Time,,No
16.1.24,12:31:56,Online,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,17.1.24,11:00:00,12:20:00,12:20:00,On Time,,No
16.1.24,12:32:18,Station,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,17.1.24,11:00:00,11:30:00,13:41:00,Delayed,Staff Shortage,No
16.1.24,12:40:14,Station,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,17.1.24,11:00:00,11:30:00,13:41:00,Delayed,Staff Shortage,No
16.1.24,12:41:26,Station,Contactless,None,Standard,Off-Peak,19,London Paddington,Reading,16.1.24,14:00:00,15:00:00,15:00:00,On Time,,No
16.1.24,12:43:51,Station,Contactless,None,Standard,Off-Peak,19,London Paddington,Reading,16.1.24,14:00:00,15:00:00,15:00:00,On Time,,No
16.1.24,12:47:36,Online,Credit Card,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,17.1.24,11:15:00,11:45:00,11:45:00,On Time,,No
16.1.24,12:48:16,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,17.1.24,11:15:00,11:45:00,11:45:00,On Time,,No
16.1.24,12:52:14,Station,Contactless,None,Standard,Off-Peak,110,London Paddington,Manchester Piccadilly,16.1.24,14:15:00,16:30:00,16:30:00,On Time,,No
16.1.24,13:23:08,Online,Credit Card,Senior,Standard,Off-Peak,3,Manchester Piccadilly,Liverpool Lime Street,16.1.24,14:45:00,15:15:00,15:15:00,On Time,,No
16.1.24,13:25:13,Online,Credit Card,Disabled,Standard,Advance,8,London Paddington,Reading,17.1.24,11:45:00,12:45:00,12:45:00,On Time,,No
16.1.24,13:25:50,Online,Credit Card,Senior,Standard,Off-Peak,84,Manchester Piccadilly,London Euston,16.1.24,14:45:00,16:35:00,16:35:00,On Time,,No
16.1.24,14:02:07,Online,Credit Card,Disabled,Standard,Off-Peak,7,London Euston,Birmingham New Street,16.1.24,15:30:00,16:50:00,16:50:00,On Time,,No
16.1.24,14:03:57,Online,Contactless,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,17.1.24,12:30:00,13:50:00,13:50:00,On Time,,No
16.1.24,14:07:43,Online,Contactless,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,17.1.24,12:30:00,13:00:00,13:00:00,On Time,,No
16.1.24,14:09:04,Station,Credit Card,None,Standard,Off-Peak,8,Birmingham New Street,Liverpool Lime Street,16.1.24,15:30:00,17:00:00,17:00:00,On Time,,No
16.1.24,14:24:50,Online,Credit Card,Disabled,Standard,Off-Peak,7,London Euston,Birmingham New Street,16.1.24,15:45:00,17:05:00,17:05:00,On Time,,No
16.1.24,14:25:15,Online,Contactless,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,16.1.24,15:45:00,16:15:00,16:15:00,On Time,,No
16.1.24,14:26:37,Online,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,16.1.24,15:45:00,17:05:00,17:05:00,On Time,,No
16.1.24,14:30:59,Station,Credit Card,None,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,16.1.24,16:00:00,16:30:00,16:30:00,On Time,,No
16.1.24,14:32:27,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,16.1.24,16:00:00,17:20:00,17:20:00,On Time,,No
16.1.24,14:37:42,Station,Debit Card,Disabled,Standard,Anytime,9,London Euston,Birmingham New Street,16.1.24,16:00:00,17:20:00,17:20:00,On Time,,No
16.1.24,14:41:00,Station,Credit Card,Adult,Standard,Anytime,47,London Kings Cross,York,16.1.24,16:00:00,17:50:00,17:50:00,On Time,,No
16.1.24,14:41:59,Online,Contactless,None,Standard,Advance,7,London Euston,Birmingham New Street,17.1.24,13:00:00,14:20:00,14:20:00,On Time,,No
16.1.24,14:43:21,Online,Contactless,None,Standard,Advance,35,London Kings Cross,York,17.1.24,13:00:00,14:50:00,14:50:00,On Time,,No
16.1.24,14:49:37,Online,Credit Card,None,Standard,Anytime,70,London Kings Cross,York,16.1.24,16:15:00,18:05:00,18:05:00,On Time,,No
16.1.24,14:49:41,Online,Contactless,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,17.1.24,13:15:00,13:45:00,13:45:00,On Time,,No
16.1.24,14:49:47,Online,Contactless,Adult,Standard,Anytime,15,Birmingham New Street,Manchester Piccadilly,16.1.24,16:15:00,17:35:00,,Cancelled,Staffing,No
16.1.24,14:50:36,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,17.1.24,13:15:00,14:35:00,14:35:00,On Time,,No
16.1.24,14:52:57,Online,Contactless,Adult,Standard,Anytime,15,Birmingham New Street,Manchester Piccadilly,16.1.24,16:15:00,17:35:00,,Cancelled,Staffing,No
16.1.24,14:55:16,Online,Contactless,Adult,First Class,Anytime,38,Birmingham New Street,Manchester Piccadilly,16.1.24,16:15:00,17:35:00,,Cancelled,Staffing,Yes
16.1.24,14:56:35,Online,Credit Card,None,Standard,Advance,22,Birmingham New Street,London St Pancras,17.1.24,13:15:00,14:35:00,14:35:00,On Time,,No
16.1.24,15:00:37,Station,Credit Card,None,Standard,Advance,13,Reading,London Paddington,17.1.24,13:30:00,13:55:00,13:55:00,On Time,,No
16.1.24,15:07:22,Station,Debit Card,None,Standard,Off-Peak,43,Edinburgh Waverley,London Kings Cross,16.1.24,15:30:00,19:50:00,19:52:00,Delayed,Staffing,Yes
16.1.24,15:11:57,Station,Contactless,None,Standard,Anytime,70,London Kings Cross,York,16.1.24,17:45:00,19:35:00,19:35:00,On Time,,No
16.1.24,15:12:58,Station,Contactless,Adult,Standard,Anytime,17,London Paddington,Reading,16.1.24,16:30:00,17:30:00,17:30:00,On Time,,No
16.1.24,15:17:24,Station,Contactless,None,Standard,Anytime,70,London Kings Cross,York,16.1.24,17:45:00,19:35:00,19:35:00,On Time,,No
16.1.24,15:19:03,Station,Credit Card,None,Standard,Anytime,25,London Paddington,Reading,16.1.24,17:45:00,18:45:00,18:45:00,On Time,,No
16.1.24,15:24:34,Station,Contactless,None,Standard,Anytime,70,London Kings Cross,York,16.1.24,17:45:00,19:35:00,19:35:00,On Time,,No
16.1.24,15:26:19,Station,Contactless,None,Standard,Advance,13,London Paddington,Reading,17.1.24,13:45:00,14:45:00,14:45:00,On Time,,No
16.1.24,15:26:34,Station,Credit Card,None,First Class,Advance,14,Liverpool Lime Street,Sheffield,17.1.24,13:45:00,15:00:00,15:00:00,On Time,,No
16.1.24,15:31:53,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,17.1.24,14:00:00,15:00:00,15:00:00,On Time,,No
16.1.24,15:38:06,Online,Contactless,None,Standard,Anytime,70,London Kings Cross,York,16.1.24,17:00:00,18:50:00,18:50:00,On Time,,No
16.1.24,15:38:46,Online,Credit Card,Adult,Standard,Advance,5,London St Pancras,Birmingham New Street,17.1.24,14:00:00,15:20:00,15:20:00,On Time,,No
16.1.24,15:48:09,Online,Contactless,Disabled,Standard,Anytime,25,Birmingham New Street,London Paddington,16.1.24,17:15:00,18:45:00,18:45:00,On Time,,No
16.1.24,15:48:37,Online,Credit Card,None,Standard,Anytime,70,London Kings Cross,York,16.1.24,17:15:00,19:05:00,19:05:00,On Time,,No
16.1.24,15:49:07,Online,Contactless,Adult,First Class,Advance,6,Manchester Piccadilly,Liverpool Lime Street,17.1.24,14:15:00,14:45:00,14:45:00,On Time,,No
16.1.24,15:57:57,Online,Credit Card,Senior,Standard,Anytime,4,Liverpool Lime Street,Manchester Piccadilly,16.1.24,17:15:00,17:45:00,17:45:00,On Time,,No
16.1.24,15:58:34,Station,Contactless,None,First Class,Anytime,20,Liverpool Lime Street,Manchester Piccadilly,16.1.24,17:15:00,17:45:00,17:45:00,On Time,,No
16.1.24,15:59:08,Online,Contactless,None,Standard,Anytime,25,Reading,London Paddington,16.1.24,17:15:00,17:40:00,17:40:00,On Time,,No
16.1.24,16:04:35,Station,Credit Card,None,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,16.1.24,17:45:00,18:15:00,19:12:00,Delayed,Staffing,No
16.1.24,16:04:49,Online,Contactless,None,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,16.1.24,17:30:00,18:00:00,18:00:00,On Time,,No
16.1.24,16:09:44,Station,Credit Card,Adult,First Class,Anytime,69,London Euston,Birmingham New Street,16.1.24,17:45:00,19:05:00,19:05:00,On Time,,No
16.1.24,16:09:50,Station,Debit Card,None,Standard,Advance,76,Liverpool Lime Street,London Euston,2.2.24,15:30:00,17:45:00,17:56:00,Delayed,Staffing,Yes
16.1.24,16:13:36,Station,Credit Card,None,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,16.1.24,17:45:00,18:15:00,19:12:00,Delayed,Staffing,No
16.1.24,16:14:27,Online,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,17.1.24,14:30:00,15:50:00,15:50:00,On Time,,No
16.1.24,16:30:32,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,17.1.24,15:00:00,16:00:00,16:00:00,On Time,,No
16.1.24,16:51:34,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,17.1.24,15:15:00,16:35:00,,Cancelled,Weather Conditions,No
16.1.24,17:08:24,Station,Debit Card,Adult,Standard,Anytime,101,Liverpool Lime Street,London Euston,16.1.24,17:30:00,19:45:00,20:04:00,Delayed,Technical Issue,Yes
16.1.24,17:11:41,Online,Credit Card,Adult,Standard,Anytime,4,Liverpool Lime Street,Manchester Piccadilly,16.1.24,18:30:00,19:00:00,19:00:00,On Time,,No
16.1.24,17:12:50,Station,Credit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,16.1.24,18:30:00,19:50:00,19:50:00,On Time,,No
16.1.24,17:13:07,Online,Credit Card,Adult,Standard,Anytime,4,Liverpool Lime Street,Manchester Piccadilly,16.1.24,18:30:00,19:00:00,19:00:00,On Time,,No
16.1.24,17:15:19,Online,Contactless,None,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,16.1.24,18:45:00,19:15:00,19:15:00,On Time,,No
16.1.24,17:17:44,Online,Credit Card,None,Standard,Anytime,13,Birmingham New Street,Nuneaton,16.1.24,18:45:00,19:05:00,19:05:00,On Time,,No
16.1.24,17:18:06,Online,Credit Card,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,16.1.24,18:45:00,20:05:00,20:05:00,On Time,,No
16.1.24,17:20:13,Online,Credit Card,None,Standard,Anytime,5,Birmingham New Street,Coventry,16.1.24,18:45:00,19:05:00,19:05:00,On Time,,No
16.1.24,17:20:33,Station,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,17.1.24,15:45:00,16:15:00,16:15:00,On Time,,No
16.1.24,17:20:49,Station,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,17.1.24,15:45:00,16:15:00,16:15:00,On Time,,No
16.1.24,17:21:07,Online,Credit Card,None,Standard,Anytime,13,Birmingham New Street,Nuneaton,16.1.24,18:45:00,19:05:00,19:05:00,On Time,,No
16.1.24,17:22:28,Online,Credit Card,None,Standard,Anytime,25,London Paddington,Reading,16.1.24,18:45:00,19:45:00,19:45:00,On Time,,No
16.1.24,17:22:43,Station,Debit Card,Senior,Standard,Anytime,95,London Euston,Manchester Piccadilly,16.1.24,18:45:00,20:35:00,20:35:00,On Time,,No
16.1.24,17:24:49,Online,Credit Card,None,Standard,Anytime,10,Birmingham New Street,Tamworth,16.1.24,18:45:00,19:05:00,19:05:00,On Time,,No
16.1.24,17:25:28,Online,Contactless,None,Standard,Anytime,25,London Paddington,Reading,16.1.24,18:45:00,19:45:00,19:45:00,On Time,,No
16.1.24,17:25:28,Online,Credit Card,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,16.1.24,18:45:00,20:05:00,20:05:00,On Time,,No
16.1.24,17:27:37,Online,Credit Card,None,Standard,Anytime,10,Birmingham New Street,Tamworth,16.1.24,18:45:00,19:05:00,19:05:00,On Time,,No
16.1.24,17:38:55,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,17.1.24,16:00:00,17:20:00,17:20:00,On Time,,No
16.1.24,17:41:18,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,17.1.24,16:00:00,17:20:00,17:20:00,On Time,,No
16.1.24,17:43:50,Station,Credit Card,Adult,Standard,Advance,23,London Kings Cross,York,17.1.24,16:00:00,17:50:00,17:50:00,On Time,,No
16.1.24,17:44:23,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,17.1.24,16:00:00,17:20:00,17:20:00,On Time,,No
16.1.24,17:46:57,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,17.1.24,16:15:00,17:35:00,17:35:00,On Time,,No
16.1.24,17:49:40,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,17.1.24,16:15:00,16:45:00,16:45:00,On Time,,No
16.1.24,17:50:07,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,17.1.24,16:15:00,16:45:00,16:45:00,On Time,,No
16.1.24,17:50:32,Online,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,17.1.24,16:15:00,16:45:00,16:45:00,On Time,,No
16.1.24,17:50:54,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,17.1.24,16:15:00,16:45:00,16:45:00,On Time,,No
16.1.24,17:51:55,Online,Credit Card,None,First Class,Advance,27,London Paddington,Reading,17.1.24,16:15:00,17:15:00,,Cancelled,Staffing,Yes
16.1.24,17:53:51,Online,Credit Card,None,First Class,Advance,52,London Euston,Birmingham New Street,17.1.24,16:15:00,17:35:00,17:35:00,On Time,,No
16.1.24,17:54:31,Online,Contactless,Adult,Standard,Advance,16,London St Pancras,Leicester,5.2.24,16:15:00,17:15:00,17:15:00,On Time,,No
16.1.24,17:55:00,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,17.1.24,16:15:00,16:45:00,16:45:00,On Time,,No
16.1.24,17:56:31,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,17.1.24,16:15:00,18:05:00,18:05:00,On Time,,No
16.1.24,17:58:49,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,17.1.24,16:15:00,17:15:00,,Cancelled,Staffing,No
16.1.24,18:00:36,Station,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,16.1.24,19:30:00,21:20:00,21:20:00,On Time,,No
16.1.24,18:10:36,Online,Credit Card,Senior,Standard,Anytime,31,London St Pancras,Leicester,16.1.24,18:45:00,19:45:00,19:45:00,On Time,,No
16.1.24,18:11:17,Station,Credit Card,Adult,Standard,Advance,4,Birmingham New Street,Liverpool Lime Street,17.1.24,16:30:00,18:00:00,18:00:00,On Time,,No
16.1.24,18:13:25,Online,Credit Card,Senior,Standard,Anytime,3,Manchester Piccadilly,Liverpool Lime Street,16.1.24,18:45:00,19:15:00,19:15:00,On Time,,No
16.1.24,18:21:24,Online,Credit Card,Senior,Standard,Anytime,3,Manchester Piccadilly,Liverpool Lime Street,16.1.24,18:45:00,19:15:00,19:15:00,On Time,,No
16.1.24,18:37:33,Online,Credit Card,Adult,Standard,Advance,8,London Paddington,Reading,17.1.24,17:00:00,18:00:00,18:00:00,On Time,,No
16.1.24,18:48:46,Online,Contactless,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,17.1.24,17:15:00,17:45:00,17:45:00,On Time,,No
16.1.24,18:50:53,Station,Contactless,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,17.1.24,17:15:00,17:45:00,17:45:00,On Time,,No
16.1.24,18:54:21,Online,Credit Card,Senior,Standard,Advance,4,London Euston,Birmingham New Street,17.1.24,17:15:00,18:35:00,18:35:00,On Time,,No
16.1.24,19:12:52,Online,Credit Card,Adult,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,17.1.24,17:30:00,18:00:00,18:00:00,On Time,,No
16.1.24,19:23:21,Station,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,17.1.24,17:45:00,19:05:00,19:05:00,On Time,,No
16.1.24,19:30:00,Online,Credit Card,Disabled,Standard,Advance,5,London St Pancras,Birmingham New Street,17.1.24,17:45:00,19:05:00,19:05:00,On Time,,No
